PARIS 1er Les Halles,VITRY-SUR-SEINE,Rambouillet,CERGY-PONTOISE,CHAMPIGNY-SUR-MARNE,Tour Eiffel 3ème étage,LOGNES,MANTES-LA-JOLIE,MELUN,MONTGERON,NEUILLY-SUR-SEINE,PARIS 13ème,PARIS 18ème,Zone rurale Est - SAINTS,Zone rurale Nord - Saint-Martin-du-Tertre,Zone rurale Nord-Est - MONTGE-EN-GOELE,Zone rurale Nord-Ouest - FREMAINVILLE,Zone Rurale Sud - Bois Herpin,Zone rurale Sud-Est - Forêt de Fontainebleau,Zone rurale Sud-Ouest - Forêt de Rambouillet,TREMBLAY-EN-FRANCE,LES ULIS,VILLEMOMBLE,VERSAILLES
2022-01-01T19:00:00+00,O3,1.300000,2.400000,17.100000,15.300000,11.500000,48.500000,13.700000,4.700000,3.600000,4.600000,1.200000,4.900000,3.500000,23.700000,0.900000,26,27.600000,33.200000,9.800000,27.700000,9.900000,32.100000,7.900000,23.900000
2022-01-01T20:00:00+00,O3,1.400000,1.800000,21.300000,14.600000,6.800000,54,8.900000,5.400000,3.400000,4.500000,1.200000,1.600000,2.100000,25.300000,1.200000,25.200000,25.700000,33.600000,17,26.900000,13.300000,29.600000,6.900000,26
2022-01-01T21:00:00+00,O3,1,2,23.800000,14.600000,10,55.500000,5.700000,5.500000,1.700000,4.100000,1.200000,1.700000,1.300000,27.300000,0.700000,27.400000,26,28,14.100000,25.400000,6.600000,33.100000,3.800000,27.500000
2022-01-01T22:00:00+00,O3,1,5,27,11,16,62.800000,17.500000,6.400000,1.900000,4.200000,1.200000,2.400000,1,25,0.700000,27.500000,27.300000,27.200000,19.800000,24.400000,5.500000,31,7.900000,29.200000
2022-01-01T23:00:00+00,O3,0.800000,6.900000,24,15.700000,15.800000,63.400000,21.100000,8.900000,3.700000,6.700000,1,6,0.500000,28,0.700000,27.100000,28.200000,27.400000,23.100000,23.500000,10.700000,32.600000,11.200000,27.500000
2022-01-02T00:00:00+00,O3,0.800000,11.800000,23.900000,11.700000,18.700000,64.200000,22.100000,8.700000,9.400000,8.200000,2.800000,5.500000,0.500000,31.200000,0.300000,25.300000,27.600000,27,22.400000,24.600000,14,32.800000,14.700000,26.500000
2022-01-02T01:00:00+00,O3,2.300000,10.600000,22.700000,11.100000,21.300000,45,25.200000,7.700000,12.100000,9.300000,4.400000,6.400000,2.500000,33.400000,0.400000,25.100000,26.900000,28.300000,24.400000,21.500000,18,33.800000,17.700000,27.300000
2022-01-02T02:00:00+00,O3,6.100000,13.200000,24.500000,2.100000,21.300000,48.800000,25.700000,16.200000,10.300000,18.200000,7.100000,6.900000,3.900000,33.800000,0.600000,26.500000,25.700000,28.200000,25.100000,25.900000,17.900000,33.500000,17.900000,28.100000
2022-01-02T03:00:00+00,O3,7.300000,16.300000,28.400000,5.400000,22.200000,62,27.800000,12.100000,13.200000,10.100000,11.400000,15.400000,6.300000,31.900000,5.900000,28.300000,24.600000,28.800000,24,28.500000,21,35.900000,19.700000,30.100000
2022-01-02T04:00:00+00,O3,11.800000,21.200000,33.100000,18.800000,23.200000,45.300000,28.400000,19.500000,21,23.100000,17.100000,18.400000,12.400000,33.300000,10.900000,30.500000,30.500000,32.700000,23.700000,29.800000,25.400000,36.800000,22.100000,32.200000
2022-01-02T05:00:00+00,O3,16.300000,19.300000,34.700000,24.700000,22,37,27.200000,26.100000,22.700000,25.800000,13.500000,22.100000,16.800000,35,14.100000,32.300000,32.700000,37.800000,23.800000,31.900000,27.600000,40.100000,20.100000,35.600000
2022-01-02T06:00:00+00,O3,18.700000,21.700000,36.400000,36.800000,26.600000,37.400000,28.400000,22.200000,29.800000,29.900000,11.400000,21.600000,19.600000,35.200000,18.800000,33.900000,36.100000,38.100000,28.900000,34.200000,28.600000,41.400000,21.500000,37.300000
2022-01-02T07:00:00+00,O3,20.700000,23.500000,34.300000,37.600000,25.300000,36.200000,30.300000,22.900000,33.700000,32.300000,28.400000,22.900000,24.600000,36.400000,29.900000,35.200000,34.700000,39.900000,31.500000,34.600000,29.300000,41.100000,22.800000,36.200000
2022-01-02T08:00:00+00,O3,24.800000,27,31.500000,36.300000,21.500000,36.900000,33,14.200000,29.700000,32.300000,26.300000,25.700000,27.200000,39.900000,36.700000,33.400000,32.700000,37.700000,38.400000,33.300000,22.400000,37.200000,20.900000,33.100000
2022-01-02T09:00:00+00,O3,28.100000,25.200000,26.600000,35.300000,19.600000,40.400000,31.100000,21.600000,32.500000,29.200000,27.400000,23.900000,30.400000,39.800000,40,28.100000,36.900000,37.600000,41.500000,31.500000,22,35.300000,23.500000,32.400000
2022-01-02T10:00:00+00,O3,33.500000,25.800000,40.500000,39.700000,21.900000,46.900000,28.900000,30.100000,32.100000,28.200000,32.800000,25.800000,33.500000,39.200000,44.200000,27.100000,42.400000,38.900000,46.300000,36.600000,31.900000,36.500000,30.500000,38.200000
2022-01-02T11:00:00+00,O3,40.100000,35.600000,51,49.700000,24.800000,58.800000,35.900000,38.300000,36.500000,32.400000,43.500000,36.100000,43.800000,43.800000,53.200000,39.300000,46.100000,43.900000,47,39.900000,44.100000,47.500000,39.300000,54.500000
2022-01-02T12:00:00+00,O3,48.700000,45,46.900000,63.500000,33.700000,64,45.600000,46.900000,43.200000,43.700000,57.800000,43.600000,57,55.100000,63.700000,42.600000,54.300000,51.400000,52.800000,48.300000,48,54.300000,44.200000,57.500000
2022-01-02T13:00:00+00,O3,43.700000,50.900000,62.600000,64.500000,42.800000,60.300000,54.900000,54.700000,52.700000,53.800000,51.600000,43.700000,53.100000,59.700000,67.600000,49.800000,57.700000,58.900000,61.400000,56.900000,51.600000,60.100000,42.700000,57.600000
2022-01-02T14:00:00+00,O3,47.400000,52.100000,69.400000,67.200000,47.100000,61.300000,57.400000,58.800000,56.800000,57.600000,50.300000,46.300000,52,65,66.300000,53.400000,63.200000,66.300000,66.800000,65.100000,47.700000,65.200000,43.400000,61.800000
2022-01-02T15:00:00+00,O3,53.200000,61.700000,67.100000,71.400000,53.600000,67.900000,62.500000,59.900000,58.400000,62.700000,59.200000,52.800000,60.100000,67.700000,71.100000,56.800000,67.800000,65.800000,64.100000,67,50.700000,70.500000,49.200000,67.900000
2022-01-02T16:00:00+00,O3,58.200000,63.600000,62.900000,71.900000,57.300000,67.700000,64.700000,62,56.500000,63.200000,59.800000,59.500000,61.500000,68.900000,72.800000,60.700000,68.600000,59.700000,65.900000,68.200000,59,71.600000,55.100000,65.900000
2022-01-02T17:00:00+00,O3,55.200000,60.800000,64.200000,72,54.600000,66.800000,63.500000,60.500000,56.100000,58.900000,59,56.600000,61.200000,66.700000,73.700000,60.500000,67.700000,62.300000,63,66.500000,58.500000,70,55.100000,64.600000
2022-01-02T18:00:00+00,O3,54.600000,57.400000,69,71.300000,49.200000,66.600000,58.300000,56.500000,58.800000,56.200000,58.700000,54.200000,60.500000,67.400000,72,57.100000,67.500000,63,61.500000,68.200000,55.600000,70.800000,47.600000,65.800000
2022-01-02T19:00:00+00,O3,59.800000,59.400000,73.400000,71.200000,51.500000,69.900000,61,57.800000,60.400000,57.800000,64.700000,59.900000,63.300000,68.500000,73.300000,57.700000,69.200000,61.700000,63,73.100000,57.300000,73.400000,56.200000,69.900000
2022-01-02T20:00:00+00,O3,63.800000,67.500000,73.700000,70.100000,58.900000,72.200000,62.100000,62.400000,60.200000,62.100000,67.400000,63,67.900000,69.400000,72.900000,61.800000,70.900000,65.700000,68.700000,73.600000,64,75.700000,62.800000,71.800000
2022-01-02T21:00:00+00,O3,64.700000,71.400000,74.600000,71,61.800000,72.700000,67.900000,59.300000,62.500000,67.100000,66.900000,64.900000,69.600000,68.400000,72.200000,67,70.700000,69.700000,67.800000,72.400000,67.800000,75.700000,64.700000,72.200000
2022-01-02T22:00:00+00,O3,67.400000,73.100000,74.900000,73,65.500000,73,69.400000,54.500000,63.600000,68.200000,66.100000,67,68.300000,69.700000,72.600000,65.700000,71.900000,69.900000,69.700000,71.500000,67.900000,75.500000,66.700000,73.500000
2022-01-02T23:00:00+00,O3,68.800000,70.200000,73.700000,72,62.800000,73.300000,69.300000,60.900000,62.500000,67.300000,67.400000,68,71.200000,72.200000,71.900000,65.500000,70.800000,68.700000,69.800000,71.300000,68.100000,74.200000,68.300000,74
2022-01-03T00:00:00+00,O3,68.900000,66.300000,74.300000,70.800000,63.200000,72.500000,69.400000,58.100000,62.900000,68,68.200000,67.400000,70.700000,69.300000,71.700000,67.100000,69.700000,67.300000,70.700000,72,69.700000,73.700000,64.700000,72.900000
2022-01-03T01:00:00+00,O3,68.900000,66.400000,73.600000,69.200000,63,72.800000,69,53,62.900000,69,67.100000,67.200000,71,69,72.400000,66.700000,68.900000,64.300000,67.700000,71.600000,70.300000,74.100000,65.200000,73.200000
2022-01-03T02:00:00+00,O3,67.900000,64.200000,72.300000,69.100000,61.900000,72.500000,68.500000,45.400000,60,65.400000,66.700000,66.100000,71.400000,68,72.500000,67,67.500000,62.100000,66.100000,67.700000,70.500000,72.900000,64.500000,72.600000
2022-01-03T03:00:00+00,O3,66.900000,59.500000,71.500000,69.100000,52.900000,72.800000,65.900000,44.700000,58.900000,62.400000,65.800000,60.900000,70,68,72.400000,64.100000,66.600000,61,66.300000,68,68,71.500000,58.600000,71.400000
2022-01-03T04:00:00+00,O3,66,56.300000,71.400000,69.600000,49.400000,72,64.100000,45.800000,58.100000,62.400000,65.400000,58.500000,69.900000,66.300000,71.600000,59.400000,65.700000,64.900000,66.100000,68.600000,62.500000,71.500000,55.200000,71.800000
2022-01-03T05:00:00+00,O3,60.400000,56.100000,68.200000,71.200000,50.400000,71.700000,63.800000,54,56.500000,62.400000,61.400000,57.700000,67,66,71.600000,58.100000,66.600000,60.600000,65.500000,68.300000,60,72.200000,51.400000,69.700000
2022-01-03T06:00:00+00,O3,55,49.400000,66.500000,70.600000,47.400000,70,62.100000,50.900000,54,60.200000,54.100000,54.600000,60.300000,66.100000,72,62.200000,65.300000,62,67.300000,67.900000,53.900000,71.400000,47.600000,65
2022-01-03T07:00:00+00,O3,49.700000,44.600000,62.300000,70.100000,42.300000,69.100000,60,48.800000,48.200000,56.300000,50.600000,48.300000,55.600000,66.200000,72.100000,59.700000,63.700000,62.700000,66.900000,65.500000,48.500000,69.300000,44.700000,61.200000
2022-01-03T08:00:00+00,O3,45.400000,41.500000,57.500000,67.200000,37.100000,65.100000,55.300000,38.700000,48.300000,51.900000,45.100000,36.100000,50.400000,66.700000,70.500000,56.700000,64,62.300000,65.900000,62.200000,41,65.700000,40.200000,61.900000
2022-01-03T09:00:00+00,O3,40.300000,45,60.300000,68.900000,41.700000,66.600000,55.200000,43.700000,53.500000,55.300000,44.700000,40.800000,49.400000,68.200000,61.700000,56.900000,65.300000,63.300000,64.300000,61.800000,44.400000,66.100000,39.100000,61.900000
2022-01-03T10:00:00+00,O3,46.200000,47.300000,61.400000,69.400000,45.800000,64.300000,58.400000,53.100000,55,56.800000,49.400000,44.400000,49.800000,68.500000,61.400000,61.100000,65.800000,63.900000,65.400000,61.600000,50.200000,67.500000,45.500000,64.600000
2022-01-03T11:00:00+00,O3,49.700000,55.500000,61,69.500000,48.200000,65,61.400000,54,55.200000,58.100000,55,52.400000,58.400000,67.700000,65.500000,60.300000,65.800000,64.200000,64.800000,61.900000,52.700000,67.600000,51.200000,64.400000
2022-01-03T12:00:00+00,O3,53.300000,55.600000,64.900000,68.600000,51.200000,64.700000,60.700000,54.300000,58.200000,60.500000,56.500000,55.100000,58.700000,67.800000,68,59.900000,65.900000,64.800000,67,65.400000,55.900000,68.600000,51.300000,65.600000
2022-01-03T13:00:00+00,O3,57.300000,59.600000,66.800000,72.800000,51.800000,68.300000,61.500000,60.400000,59,59.500000,59.900000,59.500000,63.900000,69.300000,68.300000,61.700000,67.600000,65,67.600000,66.900000,57.700000,72,53.800000,67.300000
2022-01-03T14:00:00+00,O3,54,62.400000,66,73,53.300000,67.700000,61,52.200000,59.700000,58.900000,59.300000,58.400000,62.400000,70.800000,72,63.100000,66.500000,65.800000,65.400000,69.200000,61.100000,70.200000,55.900000,67.800000
2022-01-03T15:00:00+00,O3,50.200000,53.300000,61.800000,70,49.700000,65.300000,57.600000,47.200000,54.200000,58.400000,53.100000,46.900000,57.200000,67.100000,70.900000,62.400000,63.300000,64.100000,62.800000,66.400000,55.800000,66.400000,50.200000,66
2022-01-03T16:00:00+00,O3,40.800000,41.500000,57.800000,63.300000,38.500000,62.900000,51.800000,42.100000,44.300000,52.100000,41.400000,35.500000,49.400000,61.500000,60.500000,59,59,65.400000,60,58.300000,42.500000,64.900000,38.900000,59.100000
2022-01-03T17:00:00+00,O3,34.600000,40.400000,58.200000,52.200000,35.100000,66.300000,46.300000,32.200000,39.600000,48.900000,32.400000,35,43.800000,60.400000,52,54.400000,58.300000,63.400000,60.400000,58,36,63,32.900000,56.500000
2022-01-03T18:00:00+00,O3,40.200000,41.900000,62.900000,45.700000,25.700000,65.800000,45.800000,34.400000,47.900000,50.300000,38.700000,33.400000,47.800000,59.400000,46.700000,58.100000,54.300000,61.500000,59.800000,63.300000,42,65.500000,39.600000,57.900000
2022-01-03T19:00:00+00,O3,49.700000,56.900000,62.700000,57.700000,46.900000,63.800000,56.500000,48.200000,53.900000,54.900000,50.900000,52.900000,50.300000,60.500000,55.200000,59.300000,58.400000,59.400000,61.400000,63.800000,41.100000,67.600000,43.100000,61.700000
2022-01-03T20:00:00+00,O3,54.100000,54.900000,60.300000,65.400000,47,63.800000,58.200000,54.800000,53,55,57.300000,53.300000,58.100000,62.200000,65.900000,58.200000,62.300000,59.800000,59.600000,59,53.800000,63.800000,49.500000,60.800000
2022-01-03T21:00:00+00,O3,49.200000,52.800000,57.400000,67,45.200000,58,56.500000,56.900000,54.700000,52.900000,52.800000,47.900000,54.900000,60,67.700000,57.500000,79.900000,60.600000,60.200000,55.200000,51.300000,61.200000,46.400000,57.500000
2022-01-03T22:00:00+00,O3,49.100000,52.400000,59.700000,77.500000,44.700000,57.900000,57.500000,42.300000,54.200000,54.800000,51.700000,47.700000,52.900000,59.600000,72.800000,54.700000,84.900000,60,59.900000,55.200000,50.100000,61.100000,45,58
2022-01-03T23:00:00+00,O3,49.400000,52,59.500000,75.700000,46.300000,57.400000,59,48.100000,54.200000,55.500000,51.300000,47.900000,53.300000,57.800000,83.400000,54.700000,81.900000,60.300000,58.800000,55.600000,49.200000,62.200000,45.900000,57.900000
2022-01-04T00:00:00+00,O3,48.100000,52.500000,59,75.800000,45.800000,57.100000,57.600000,51.700000,54.100000,54.900000,50.300000,48.900000,52.700000,56.400000,84.500000,55.900000,77.900000,60.800000,58,55.700000,50.300000,62.500000,45.800000,57.700000
2022-01-04T01:00:00+00,O3,47.100000,52.500000,60,74.300000,45.300000,55.400000,58.500000,47.700000,54.900000,56.100000,42.100000,49.300000,48.200000,56.200000,83,61.500000,76.600000,62.100000,57.600000,55.700000,52.600000,63.200000,47.200000,57.400000
2022-01-04T02:00:00+00,O3,45.600000,54.800000,62.400000,75.200000,46.400000,55.500000,60,51.100000,58,56.600000,49.300000,51.500000,49.100000,57.200000,82.400000,68.700000,76.500000,62,62.500000,57,65.700000,64,45,58
2022-01-04T03:00:00+00,O3,54.200000,51.800000,59.300000,74.200000,44.600000,57.700000,58.700000,44.900000,56.600000,55.800000,56,47.500000,63,59.900000,80.800000,72.600000,73.300000,59.700000,60.800000,53.700000,71.300000,62.600000,55.300000,56
2022-01-04T04:00:00+00,O3,60.800000,43.800000,56.800000,75.300000,42.600000,62.600000,56.200000,51.200000,54.200000,52.200000,60.500000,49.400000,65.400000,58.300000,76,81.100000,76.800000,56.500000,57.900000,51.300000,71.900000,59,66,54.800000
2022-01-04T05:00:00+00,O3,70,57.800000,74.500000,75.400000,59.600000,71.200000,70.400000,38.100000,49.900000,52.500000,67.900000,70.200000,63.800000,55.500000,79.500000,79.500000,79,55.600000,56,55.700000,70.800000,64.600000,67.500000,61.800000
2022-01-04T06:00:00+00,O3,69.600000,71.700000,80.400000,73.300000,60.300000,77.500000,80.600000,34.500000,53.900000,58.800000,58.700000,68.300000,54.500000,71.300000,82.800000,77.500000,76.600000,59.600000,55.400000,66.100000,73.100000,80.100000,65.200000,56.800000
2022-01-04T07:00:00+00,O3,60.900000,63,79,60.900000,54.300000,74.400000,65.500000,30.900000,74.100000,56.700000,54.200000,55.900000,39.900000,88.700000,75.600000,75.800000,71.600000,80.400000,70.800000,59.700000,44.100000,76.600000,48.400000,54.900000
2022-01-04T08:00:00+00,O3,54.800000,44.700000,64,50.700000,36.200000,70.500000,47.900000,18.600000,49.100000,37.700000,47.700000,36.800000,33.600000,85.300000,67.100000,66.400000,68.200000,79.200000,82.500000,50.300000,24.400000,69.100000,37.800000,53.400000
2022-01-04T09:00:00+00,O3,47.700000,38.500000,67,61.700000,26.500000,70.200000,40.600000,28,37.700000,21.400000,38.900000,41.200000,40.800000,77,67.700000,64.400000,73.800000,79.800000,76.100000,52.600000,30.200000,66.300000,27.600000,49.300000
2022-01-04T10:00:00+00,O3,42.800000,41.800000,67.300000,62.600000,15.600000,82.600000,40.700000,27.700000,29.900000,30.500000,31.900000,39.500000,41.600000,74.800000,67.300000,61.700000,67.200000,79.700000,71.900000,57.300000,28,67.400000,25.700000,53.200000
2022-01-04T11:00:00+00,O3,44.300000,38.200000,70.500000,66.900000,20.600000,72.700000,22.500000,30.700000,34.500000,34.900000,36.700000,36.200000,52.600000,66.800000,64.900000,41,64.500000,77.200000,74,61.300000,20.500000,69.600000,26.300000,61.800000
2022-01-04T12:00:00+00,O3,55.200000,46.100000,69,64.900000,26.400000,71.100000,40.300000,42.100000,49.600000,51.300000,45.100000,45.800000,53.500000,57.300000,70,34.200000,60.600000,78.300000,75.700000,64.100000,25.900000,71.100000,36.800000,65.400000
2022-01-04T13:00:00+00,O3,57.100000,50.300000,68.300000,63.900000,33.200000,70,53.100000,39.400000,57.500000,56.400000,49.700000,51.500000,55.800000,64.500000,67.200000,40.600000,59.700000,79,76.800000,63.500000,36.900000,72,42.400000,65.500000
2022-01-04T14:00:00+00,O3,54.900000,50.300000,64.900000,63.200000,38.800000,68.100000,49.800000,38.200000,56.200000,56.100000,48.800000,50.600000,56.100000,72.300000,66.800000,49.600000,58.500000,74.300000,75.600000,57.200000,49.300000,70.100000,45.700000,61.400000
2022-01-04T15:00:00+00,O3,50.900000,46.900000,64.900000,61.400000,39.800000,64.400000,56.300000,43.200000,53.300000,52.300000,49.100000,49.300000,55.700000,71.200000,64,54.400000,60.100000,69.500000,71.500000,56.600000,48.300000,65.900000,46.300000,59.600000
2022-01-04T16:00:00+00,O3,51,44.200000,62,56.300000,38.700000,61.700000,50.100000,48.100000,44.200000,44.600000,48.200000,43.500000,51.500000,68.500000,61.400000,52.900000,63.100000,66.200000,65.600000,55.400000,45.800000,58,44.100000,56
2022-01-04T17:00:00+00,O3,48.500000,37.100000,65,61.900000,31.300000,60,42.300000,44.300000,42.800000,43.600000,45.300000,44.500000,51.500000,65.300000,63.700000,48.200000,65.800000,63.200000,64.200000,58.400000,47.600000,60.200000,39,52.200000
2022-01-04T18:00:00+00,O3,53.100000,59.300000,64.400000,60,49.500000,61.700000,50.400000,43.200000,44.500000,54,51.600000,50.500000,56.600000,60.900000,66.400000,61.100000,61.500000,62.600000,61.700000,61.800000,51.800000,66.800000,53.200000,54.300000
2022-01-04T19:00:00+00,O3,50.300000,55.400000,62.100000,53.900000,48.300000,57.800000,54.700000,39,53.200000,57.300000,49.200000,49.900000,52.900000,60.200000,60.400000,55.900000,54.500000,65.400000,61.800000,58.200000,50.100000,64.400000,53.400000,55
2022-01-04T20:00:00+00,O3,47,54.500000,56.800000,55.300000,47.400000,54.300000,53.100000,50.100000,52.500000,54.600000,44.100000,44.500000,47.500000,61.400000,57.300000,54.600000,58.900000,64.600000,63.200000,53.400000,45,61.700000,51.400000,49.400000
2022-01-04T21:00:00+00,O3,55.300000,58.400000,62,68,52.200000,57.600000,54,58.700000,52.300000,52.600000,57.200000,52.500000,54.600000,56.400000,63.200000,55.300000,67.300000,59.600000,61.100000,50.200000,49.800000,61.500000,53.100000,50.300000
2022-01-04T22:00:00+00,O3,61.300000,65.800000,65.700000,63.900000,61.200000,61,63.900000,48.400000,55.400000,62.200000,61.700000,59.200000,55.200000,60.300000,68,62.900000,60.400000,64.500000,58.600000,49.700000,62.900000,69,61.800000,51
2022-01-04T23:00:00+00,O3,57.300000,60.500000,60.600000,57.200000,60.500000,55.600000,61.600000,42.600000,58.800000,60,55.400000,54.100000,57.700000,65.300000,62.700000,60,55.600000,65.100000,67.700000,43.500000,59.400000,63.700000,57.800000,50.200000
2022-01-05T00:00:00+00,O3,54.600000,58.200000,56.200000,53.200000,52.800000,53.500000,57.100000,40.500000,54.200000,56.200000,51.200000,51.800000,52.700000,61.600000,59.200000,59.100000,51.800000,60.300000,61.200000,40.400000,55.100000,59.200000,52.500000,51.300000
2022-01-05T01:00:00+00,O3,49.400000,53.300000,51.900000,50.400000,48.900000,49.400000,52.800000,39.400000,51,50.200000,47.300000,48.400000,48.600000,57.700000,54.500000,54.400000,50.600000,56,59.200000,38.100000,49.500000,57.600000,49.200000,47
2022-01-05T02:00:00+00,O3,47.200000,49.100000,50.800000,50,45.800000,51.300000,49.300000,41.700000,44.300000,45.100000,44,44.300000,46.500000,52.900000,52,49.800000,47.900000,51.600000,53.700000,38,45.100000,53.600000,44.900000,45.100000
2022-01-05T03:00:00+00,O3,45.400000,44.900000,49.200000,51.300000,43.500000,55.400000,46.100000,41.400000,38.600000,40.300000,40.300000,40.400000,48.300000,47.700000,49,47.400000,49,47.900000,49.400000,38.400000,35.600000,52.500000,40.900000,46.200000
2022-01-05T04:00:00+00,O3,48.300000,44.700000,48.200000,52.800000,41.500000,56.600000,47.500000,38.600000,37.600000,38.200000,40.200000,34.700000,48.700000,44.800000,48.600000,41.800000,48.700000,48.900000,46.900000,38.200000,35.800000,50.800000,42.200000,47.400000
2022-01-05T05:00:00+00,O3,47.700000,18,48.900000,51,15,57.700000,26.200000,38.500000,36.900000,35.800000,37.100000,34.600000,45.100000,39.100000,49,35.600000,48.800000,47.300000,46.600000,39.200000,25.800000,48.800000,40.900000,42.500000
